Id,DwellSubClass,Zone,Frontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Slope,Condition1,Condition2,DwellClass,OverallQuality,OverallCondition,YearBuilt,ExteriorCondition,BasementCondition,TotalBSF,HeatingQC,CentralAir,1stFSF,2ndFSF,LowQualFinSF,LivingArea,FullBath,HalfBath,BedroomAbvGr,KitchenQuality,KitchenAbvGr,TotalRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,OpenPorchSF,Fence,MoSold,YrSold,SaleType,SalePrice
465,20,RL,60,8430,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Norm,Norm,1Fam,5,5,1978,TA,TA,1040,TA,Y,1040,0,0,1040,2,0,3,TA,1,5,0,NA,0,Y,0,0,NA,8,2009,WD,124000
466,120,RM,NA,3072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,7,5,2004,TA,TA,1375,Ex,Y,1414,0,0,1414,2,0,2,Gd,1,6,1,Attchd,2,Y,0,20,NA,5,2006,WD,178740
467,20,RL,85,10628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,1970,Gd,Gd,1277,TA,Y,1277,0,0,1277,1,0,2,TA,1,5,1,Attchd,2,Y,0,0,GdWo,4,2007,WD,167000
468,70,RL,79,9480,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,5,7,1942,TA,TA,728,Ex,Y,888,756,0,1644,1,1,3,Gd,1,7,2,Attchd,1,Y,0,0,NA,6,2007,WD,146500
469,20,RL,98,11428,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2006,TA,TA,1626,Ex,Y,1634,0,0,1634,2,0,3,Gd,1,7,1,Attchd,3,Y,0,44,NA,5,2007,WD,250000
470,60,RL,76,9291,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,RRNe,Norm,1Fam,6,5,1993,TA,TA,832,Ex,Y,832,878,0,1710,2,1,3,Gd,1,7,0,Attchd,2,Y,0,70,NA,6,2008,WD,187000
471,120,RL,NA,6820,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,8,5,1985,TA,TA,1488,TA,Y,1502,0,0,1502,1,1,1,Gd,1,4,0,Attchd,2,Y,0,54,NA,6,2010,WD,212000
472,60,RL,92,11952,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,PosA,Norm,1Fam,7,6,1977,TA,TA,808,TA,Y,1161,808,0,1969,2,1,3,TA,1,8,1,Attchd,2,Y,0,0,NA,11,2007,WD,190000
473,180,RM,35,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,6,5,2005,TA,TA,547,Ex,Y,1072,0,0,1072,1,0,2,TA,1,5,0,Basment,2,Y,0,28,NA,6,2008,WD,148000
474,20,RL,110,14977,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2006,TA,TA,1976,Ex,Y,1976,0,0,1976,2,0,2,Gd,1,7,1,Attchd,3,Y,0,63,NA,7,2007,New,440000
475,120,RL,41,5330,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,8,5,2000,TA,TA,1494,Ex,Y,1652,0,0,1652,2,0,2,Ex,1,6,0,Attchd,2,Y,0,48,NA,8,2007,WD,251000
476,20,RL,80,8480,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,6,1963,TA,TA,970,TA,Y,970,0,0,970,1,0,2,TA,1,5,0,Detchd,2,Y,0,24,NA,7,2007,WD,132500
477,20,RL,75,13125,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,6,5,1997,TA,TA,1478,Ex,Y,1493,0,0,1493,2,0,3,Gd,1,7,1,Attchd,2,Y,0,39,NA,4,2008,WD,208900
478,60,RL,105,13693,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,9,5,2006,TA,TA,2153,Ex,Y,2069,574,0,2643,2,1,3,Ex,1,9,1,BuiltIn,3,Y,0,84,NA,3,2007,WD,380000
479,20,RL,79,10637,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2007,TA,TA,1705,Ex,Y,1718,0,0,1718,2,0,3,Gd,1,7,1,Attchd,3,Y,0,44,NA,9,2009,WD,297000
480,30,RM,50,5925,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,7,1937,TA,TA,907,TA,Y,1131,0,0,1131,1,0,2,TA,1,7,0,Detchd,2,Y,0,72,MnPrv,3,2007,WD,89471
481,20,RL,98,16033,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,9,5,2004,TA,TA,1833,Ex,Y,1850,0,0,1850,2,0,3,Gd,1,8,1,Attchd,3,Y,0,112,NA,3,2006,WD,326000
482,20,RL,72,11846,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,9,5,2003,TA,TA,1792,Ex,Y,1792,0,0,1792,2,0,2,Ex,1,6,1,Attchd,3,Y,0,49,NA,8,2006,WD,374000
483,70,RM,50,2500,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,7,8,1915,TA,TA,910,Ex,Y,916,910,0,1826,1,1,4,Ex,1,7,1,Attchd,1,Y,0,0,NA,6,2009,WD,155000
484,120,RM,32,4500,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,Twnhs,6,5,1998,TA,TA,1216,Ex,Y,1216,0,0,1216,2,0,2,TA,1,5,0,Attchd,2,Y,0,125,NA,5,2006,WD,164000
485,20,RL,NA,7758,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,7,1962,Gd,TA,999,Gd,Y,999,0,0,999,1,0,3,Gd,1,6,0,Detchd,1,Y,0,132,NA,3,2007,WD,132500
486,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1950,TA,TA,1113,Gd,Y,1113,0,0,1113,1,0,3,Gd,1,5,1,Attchd,1,Y,0,80,NA,7,2009,WD,147000
487,20,RL,79,10289,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1965,TA,TA,1073,TA,Y,1073,0,0,1073,1,1,3,TA,1,6,0,Attchd,2,Y,0,0,NA,6,2007,WD,156000
488,20,RL,70,12243,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1971,TA,TA,1484,Gd,Y,1484,0,0,1484,2,0,3,TA,1,7,1,Attchd,2,Y,0,0,NA,2,2007,WD,175000
489,190,RL,60,10800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,2fmCon,5,4,1900,Fa,Fa,954,TA,N,1766,648,0,2414,2,0,3,TA,2,10,1,Attchd,2,N,0,0,NA,5,2006,ConLD,160000
490,180,RM,21,1526,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,4,8,1970,Gd,TA,630,TA,Y,630,0,0,630,1,0,1,Gd,1,3,0,Attchd,1,Y,0,0,NA,5,2009,WD,86000
491,160,RM,NA,2665,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,5,6,1976,TA,TA,264,TA,Y,616,688,0,1304,1,1,3,TA,1,4,1,BuiltIn,1,Y,0,24,NA,6,2008,WD,115000
492,50,RL,79,9490,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,6,7,1941,TA,TA,806,TA,Y,958,620,0,1578,1,0,3,Fa,1,5,2,Attchd,1,Y,0,0,MnPrv,8,2006,WD,133000
493,60,RL,105,15578,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,5,2006,TA,TA,728,Gd,Y,728,728,0,1456,2,1,3,TA,1,8,0,Attchd,2,Y,0,0,NA,5,2006,New,172785
494,20,RL,70,7931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1960,TA,TA,1269,TA,Y,1269,0,0,1269,1,1,3,TA,1,6,1,Detchd,1,Y,0,0,NA,6,2008,WD,155000
495,30,RM,50,5784,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,5,8,1938,TA,TA,190,Gd,Y,886,0,0,886,1,0,2,TA,1,4,0,Attchd,1,Y,0,20,NA,12,2009,WD,91300
496,30,C (all),60,7879,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,5,1920,TA,TA,720,TA,N,720,0,0,720,1,0,2,TA,1,4,0,NA,0,N,0,523,GdWo,11,2009,WD,34900
497,20,RL,NA,12692,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,1992,TA,TA,3200,Ex,Y,3228,0,0,3228,3,0,4,Gd,1,10,1,Attchd,2,Y,0,75,NA,5,2007,WD,430000
498,50,RL,60,9120,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,6,1925,Gd,TA,1026,Ex,Y,1133,687,0,1820,2,0,4,TA,1,8,0,Detchd,1,N,0,100,GdPrv,6,2008,WD,184000
499,20,RL,65,7800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1967,TA,TA,864,Ex,Y,899,0,0,899,1,0,3,Gd,1,5,0,Attchd,1,Y,0,0,MnPrv,6,2009,WD,130000
500,20,RL,70,7535,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1958,TA,TA,912,Fa,Y,912,0,0,912,1,0,2,TA,1,5,0,Attchd,1,Y,0,285,MnWw,6,2007,WD,120000
501,160,RM,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,6,5,1973,TA,TA,672,TA,Y,672,546,0,1218,1,1,3,TA,1,7,0,Detchd,1,Y,0,28,NA,5,2007,WD,113000
502,60,FV,75,9803,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2005,TA,TA,866,Gd,Y,866,902,0,1768,2,1,3,Gd,1,7,0,Attchd,2,Y,0,108,NA,2,2008,WD,226700
503,20,RL,70,9170,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,5,7,1965,TA,TA,1214,Ex,Y,1214,0,0,1214,1,0,2,TA,1,6,0,Detchd,2,Y,0,0,GdPrv,4,2007,WD,140000
504,20,RL,100,15602,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,8,1959,TA,TA,1501,TA,Y,1801,0,0,1801,2,0,1,TA,1,6,2,Attchd,2,Y,0,54,GdWo,3,2010,WD,289000
505,160,RL,24,2308,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,6,5,1974,TA,TA,855,TA,Y,855,467,0,1322,2,1,3,TA,1,6,1,Attchd,2,Y,0,0,NA,6,2009,WD,147000
506,90,RM,60,7596,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,Duplex,5,5,1952,TA,TA,960,Gd,Y,960,1000,0,1960,2,0,4,TA,2,10,0,Detchd,2,N,0,0,NA,7,2009,COD,124500
507,60,RL,80,9554,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,1993,TA,TA,777,Ex,Y,1065,846,0,1911,2,1,3,Gd,1,8,1,Attchd,2,Y,0,81,NA,9,2006,WD,215000
508,20,FV,75,7862,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,2009,TA,TA,1218,Ex,Y,1218,0,0,1218,2,0,2,Gd,1,4,0,Attchd,2,Y,0,102,NA,9,2009,New,208300
509,70,RM,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,9,1928,Ex,TA,689,Ex,Y,689,689,0,1378,2,0,3,Gd,1,7,1,Detchd,2,N,0,0,NA,10,2008,WD,161000
510,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,6,1959,TA,TA,1041,Ex,Y,1041,0,0,1041,1,0,3,TA,1,6,0,Attchd,1,Y,0,88,MnPrv,7,2009,WD,124500
511,20,RL,75,14559,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1951,TA,TA,1008,Ex,Y,1363,0,0,1363,1,0,2,TA,1,6,2,CarPort,1,Y,0,42,NA,6,2009,WD,164900
512,120,RL,40,6792,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,7,5,2005,TA,TA,1368,Ex,Y,1368,0,0,1368,2,0,2,Gd,1,6,1,Attchd,2,Y,0,35,NA,3,2006,New,202665
513,20,RL,70,9100,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,5,5,1958,TA,TA,864,TA,Y,864,0,0,864,1,0,3,TA,1,5,0,Detchd,2,Y,0,0,NA,7,2006,WD,129900
514,20,RL,71,9187,Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,5,1983,Gd,TA,1084,TA,Y,1080,0,0,1080,1,1,3,TA,1,5,0,Attchd,2,Y,0,0,NA,6,2007,WD,134000
515,45,RL,55,10594,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1926,TA,TA,768,Fa,N,789,0,0,789,1,0,2,TA,1,5,0,Detchd,1,Y,0,0,MnPrv,6,2007,WD,96500
516,20,RL,94,12220,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,10,5,2009,TA,TA,2006,Ex,Y,2020,0,0,2020,2,1,3,Ex,1,9,1,Attchd,3,Y,0,54,NA,9,2009,New,402861
517,80,RL,NA,10448,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,6,1972,TA,TA,689,TA,Y,1378,741,0,2119,2,1,3,TA,1,7,1,Attchd,2,Y,0,104,GdPrv,8,2009,COD,158000
518,60,RL,79,10208,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,1996,TA,TA,1264,Ex,Y,1277,1067,0,2344,2,1,3,Gd,1,7,1,Attchd,3,Y,0,0,NA,7,2009,WD,265000
519,60,RL,NA,9531,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,6,5,1998,TA,TA,794,Ex,Y,882,914,0,1796,2,1,3,TA,1,7,0,Attchd,2,Y,0,36,MnPrv,5,2007,WD,211000
520,70,RL,53,10918,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,9,1926,TA,TA,1276,Ex,Y,1276,804,0,2080,1,1,3,Gd,1,9,2,Detchd,1,Y,0,0,MnPrv,6,2009,WD,234000
521,190,RL,60,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,2fmCon,4,7,1900,TA,NA,0,TA,N,694,600,0,1294,2,0,3,TA,2,7,0,NA,0,N,0,114,NA,8,2008,WD,106250
522,20,RL,90,11988,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,6,6,1957,TA,TA,1244,Ex,Y,1244,0,0,1244,1,1,3,TA,1,6,2,Attchd,1,Y,0,40,NA,5,2007,WD,150000
523,50,RM,50,5000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,6,7,1947,Gd,TA,1004,Ex,Y,1004,660,0,1664,2,0,3,TA,1,7,2,Detchd,2,Y,0,24,NA,10,2006,WD,159000
524,60,RL,130,40094,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,PosN,PosN,1Fam,10,5,2007,TA,TA,3138,Ex,Y,3138,1538,0,4676,3,1,3,Ex,1,11,1,BuiltIn,3,Y,0,406,NA,10,2007,New,184750
525,60,RL,95,11787,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,1996,TA,TA,1379,Ex,Y,1383,1015,0,2398,2,1,3,Gd,1,8,1,Attchd,3,Y,0,60,NA,8,2007,WD,315750
526,20,FV,62,7500,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2005,TA,TA,1257,Ex,Y,1266,0,0,1266,2,0,3,Gd,1,6,1,Attchd,2,Y,0,144,NA,4,2006,WD,176000
527,20,RL,70,13300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1956,TA,TA,928,TA,Y,928,0,0,928,1,0,2,TA,1,4,0,Attchd,1,Y,0,0,NA,6,2007,WD,132000
528,60,RL,67,14948,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,9,5,2008,TA,TA,1452,Ex,Y,1476,1237,0,2713,2,1,3,Ex,1,11,1,Attchd,3,Y,0,66,NA,11,2008,New,446261
529,30,RL,58,9098,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,7,1920,TA,TA,528,Ex,Y,605,0,0,605,1,0,2,TA,1,5,0,NA,0,N,0,0,NA,7,2007,WD,86000
530,20,RL,NA,32668,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,6,3,1957,TA,TA,2035,TA,Y,2515,0,0,2515,3,0,4,TA,2,9,2,Attchd,2,Y,0,0,NA,3,2007,WD,200624
531,80,RL,85,10200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1988,TA,TA,1461,Ex,Y,1509,0,0,1509,2,0,3,Gd,1,5,1,Attchd,2,Y,0,0,NA,8,2008,WD,175000
532,70,RM,60,6155,Pave,NA,IR1,Lvl,AllPub,FR3,Gtl,RRNn,Feedr,1Fam,6,8,1920,TA,Fa,611,Ex,Y,751,611,0,1362,2,0,3,TA,1,6,0,Detchd,2,Y,0,0,NA,6,2008,WD,128000
533,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1955,TA,NA,0,Ex,Y,827,0,0,827,1,0,2,TA,1,5,1,Detchd,1,Y,0,0,NA,4,2010,WD,107500
534,20,RL,50,5000,Pave,NA,Reg,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,1,3,1946,Fa,NA,0,Fa,N,334,0,0,334,1,0,1,Fa,1,2,0,NA,0,N,0,0,NA,1,2007,WD,39300
535,60,RL,74,9056,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2004,TA,Gd,707,Ex,Y,707,707,0,1414,2,1,3,Gd,1,6,1,Attchd,2,Y,0,35,NA,10,2006,WD,178000
536,190,RL,70,7000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,2fmCon,5,7,1910,TA,TA,1117,TA,Y,820,527,0,1347,1,0,3,TA,1,5,0,NA,0,N,0,0,NA,1,2008,WD,107500
537,60,RL,57,8924,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,7,5,1998,TA,TA,880,Ex,Y,880,844,0,1724,2,1,3,Gd,1,8,0,Attchd,2,Y,0,155,NA,7,2008,WD,188000
538,20,RL,NA,12735,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,4,5,1972,TA,TA,864,TA,Y,864,0,0,864,1,0,3,TA,1,5,0,Detchd,2,Y,0,0,MnWw,4,2008,COD,111250
539,20,RL,NA,11553,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1968,TA,TA,1051,TA,Y,1159,0,0,1159,1,1,3,TA,1,7,1,Attchd,1,Y,0,0,NA,7,2006,WD,158000
540,20,RL,NA,11423,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2001,TA,TA,1581,Ex,Y,1601,0,0,1601,2,0,3,Gd,1,6,1,Attchd,2,Y,0,0,MnPrv,5,2010,WD,272000
541,20,RL,85,14601,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,9,5,2006,TA,TA,1838,Ex,Y,1838,0,0,1838,2,0,2,Ex,1,8,1,Attchd,3,Y,0,68,NA,3,2009,WD,315000
542,60,RL,NA,11000,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,8,5,2000,TA,TA,969,Ex,Y,997,1288,0,2285,2,1,4,Gd,1,8,1,BuiltIn,3,Y,0,56,NA,6,2007,WD,248000
543,20,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,7,5,1998,TA,TA,1650,Ex,Y,1680,0,0,1680,2,0,3,Gd,1,7,1,Attchd,2,Y,0,73,NA,6,2009,WD,213250
544,120,RH,34,4058,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,7,5,1998,TA,TA,723,Ex,Y,767,0,0,767,1,0,1,TA,1,4,0,Attchd,1,Y,0,40,NA,6,2007,WD,133000
545,60,RL,58,17104,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2006,TA,Gd,654,Ex,Y,664,832,0,1496,2,1,3,Gd,1,7,1,Attchd,2,Y,0,24,NA,9,2006,New,179665
546,50,RL,NA,13837,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,7,5,1988,Gd,Gd,1204,Gd,Y,1377,806,0,2183,2,1,4,Gd,1,9,0,Attchd,3,Y,0,0,NA,2,2006,WD,229000
547,50,RL,70,8737,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,7,1923,TA,TA,1065,Ex,Y,915,720,0,1635,1,1,3,TA,1,6,1,Detchd,2,Y,0,38,NA,5,2007,WD,210000
548,85,RL,54,7244,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1970,Gd,TA,768,Ex,Y,768,0,0,768,1,0,2,TA,1,5,0,Detchd,2,Y,0,0,NA,4,2007,WD,129500
549,20,RM,49,8235,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Feedr,RRNn,1Fam,5,7,1955,Gd,TA,825,TA,Y,825,0,0,825,1,0,2,TA,1,4,0,Detchd,2,Y,0,50,MnPrv,6,2008,WD,125000
550,60,FV,75,9375,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2003,TA,TA,912,Ex,Y,912,1182,0,2094,2,1,4,Gd,1,8,1,BuiltIn,2,Y,0,182,NA,11,2009,WD,263000
551,120,RL,53,4043,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,6,6,1977,TA,TA,1069,TA,Y,1069,0,0,1069,2,0,2,TA,1,4,0,Attchd,2,Y,0,55,NA,10,2008,COD,140000
552,20,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1957,TA,TA,928,Gd,Y,928,0,0,928,1,0,3,TA,1,5,0,Attchd,1,Y,0,0,NA,6,2008,WD,112500
553,20,RL,87,11146,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2006,TA,TA,1709,Ex,Y,1717,0,0,1717,2,0,3,Gd,1,7,1,Attchd,3,Y,0,39,NA,7,2009,WD,255500
554,20,RL,67,8777,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,4,5,1949,TA,NA,0,Ex,Y,1126,0,0,1126,2,0,2,Gd,1,5,0,Detchd,2,N,0,96,MnPrv,5,2009,WD,108000
555,60,RL,85,10625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2003,TA,TA,998,Ex,Y,1006,1040,0,2046,2,1,3,Gd,1,8,1,BuiltIn,3,Y,0,62,NA,8,2008,WD,284000
556,45,RM,58,6380,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1922,TA,Fa,993,TA,Y,1048,0,0,1048,1,0,2,TA,1,5,1,Detchd,1,Y,0,0,NA,8,2006,WD,113000
557,20,RL,69,14850,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1957,TA,TA,1092,TA,Y,1092,0,0,1092,1,0,2,TA,1,6,1,Attchd,1,Y,0,0,MnWw,5,2006,WD,141000
558,50,C (all),60,11040,Pave,NA,Reg,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,4,6,1920,TA,TA,637,Gd,Y,897,439,0,1336,1,1,3,TA,1,7,0,CarPort,1,Y,0,47,NA,9,2006,COD,108000
559,60,RL,57,21872,Pave,NA,IR2,HLS,AllPub,FR2,Gtl,Norm,Norm,1Fam,7,5,1996,TA,TA,729,Ex,Y,729,717,0,1446,2,1,3,TA,1,6,1,Attchd,2,Y,0,22,NA,8,2008,WD,175000
560,120,RL,NA,3196,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,7,5,2003,TA,TA,1374,Ex,Y,1557,0,0,1557,2,0,2,Gd,1,7,1,Attchd,2,Y,0,20,NA,10,2006,WD,234000
561,20,RL,NA,11341,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1957,TA,TA,1392,TA,Y,1392,0,0,1392,1,1,3,TA,1,5,1,Detchd,2,Y,0,0,NA,5,2010,WD,121500
562,20,RL,77,10010,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,5,5,1974,TA,TA,1389,Gd,Y,1389,0,0,1389,1,0,2,TA,1,6,1,Attchd,2,Y,0,38,NA,4,2006,WD,170000
563,30,RL,63,13907,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1940,TA,TA,996,Ex,Y,996,0,0,996,1,0,3,TA,1,6,1,NA,0,Y,0,0,NA,7,2008,WD,108000
564,50,RL,66,21780,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,7,1918,TA,TA,1163,Ex,Y,1163,511,0,1674,2,0,4,TA,1,8,1,Detchd,2,N,0,36,NA,7,2008,WD,185000
565,60,RL,NA,13346,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,7,5,1992,TA,TA,1095,Ex,Y,1166,1129,0,2295,2,1,4,Gd,1,9,1,Attchd,2,Y,0,40,NA,7,2006,WD,268000
566,70,RL,66,6858,Pave,NA,Reg,Bnk,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,4,1915,TA,TA,806,TA,N,841,806,0,1647,1,1,4,Fa,1,6,0,Detchd,1,Y,0,66,NA,5,2010,WD,128000
567,60,RL,77,11198,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,9,5,2005,TA,Gd,1122,Ex,Y,1134,1370,0,2504,2,1,4,Ex,1,11,1,BuiltIn,3,Y,0,39,NA,6,2008,WD,325000
568,20,RL,70,10171,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2004,TA,TA,1517,Ex,Y,1535,0,0,1535,2,0,3,Gd,1,7,0,Attchd,2,Y,0,0,NA,3,2010,WD,214000
